,date,source,title,author,url
44,2023-01-18T10:01:09Z,"{'id': 'cnn', 'name': 'CNN'}",Supreme Court justices are showing their willingness to boost conservative causes,Joan Biskupic,https://www.cnn.com/2023/01/18/politics/supreme-court-conservative-politics-analysis/index.html
45,2023-01-07T13:08:47Z,"{'id': 'cnn', 'name': 'CNN'}",How McCarthy survived the House chaos to win the speaker's gavel,"Melanie Zanona, Manu Raju, Annie Grayer, Lauren Fox, Jeremy Herb",https://www.cnn.com/2023/01/07/politics/kevin-mccarthy-path-to-speakership/index.html
46,2023-01-10T20:49:36Z,"{'id': 'cnn', 'name': 'CNN'}",Biden's classified documents issue adds to House Republicans' growing list of investigations,"Annie Grayer, Zachary Cohen, Sara Murray",https://www.cnn.com/2023/01/10/politics/gop-investigations-new-congress/index.html
47,2023-01-17T22:29:20Z,"{'id': 'cnn', 'name': 'CNN'}",GOP strategist files sexual battery lawsuit against Matt Schlapp,"Jamie Gangel, Tierney Sneed, Elizabeth Stuart",https://www.cnn.com/2023/01/17/politics/matt-schlapp-sexual-battery-mercedes-schlapp-defamation-lawsuit/index.html
48,2023-01-07T14:38:42Z,"{'id': 'cnn', 'name': 'CNN'}",McCarthy elected House speaker,"By <a href=""/profiles/adrienne-vogt"">Adrienne Vogt</a> and Andrew Menezes, CNN",https://www.cnn.com/politics/live-news/kevin-mccarthy-voted-house-speaker-01-07-23/index.html
49,2023-01-11T16:31:32Z,"{'id': 'cnn', 'name': 'CNN'}",Biden administration renews Covid-19 public health emergency,Betsy Klein,https://www.cnn.com/2023/01/11/politics/covid-19-public-health-emergency/index.html
50,2023-02-01T11:00:31Z,"{'id': 'cnn', 'name': 'CNN'}",'Go on offense': Inside Democrats' strategy to try to undercut GOP investigations and protect Biden,"Lauren Fox, Alayna Treene, Jeremy Herb",https://www.cnn.com/2023/02/01/politics/democrats-strategy-gop-investigations/index.html
51,2023-01-05T22:14:20Z,"{'id': 'cnn', 'name': 'CNN'}",The most obvious speaker solution is also the most radical,Zachary B. Wolf,https://www.cnn.com/2023/01/05/politics/mccarthy-speaker-vote-stalemate-what-matters/index.html
52,2023-01-08T13:34:10Z,"{'id': 'cnn', 'name': 'CNN'}",Biden heads to the border for the first time as president,Priscilla Alvarez,https://www.cnn.com/2023/01/08/politics/joe-biden-border/index.html
53,2023-01-11T11:55:09Z,"{'id': 'cnn', 'name': 'CNN'}","5 things to know for Jan. 11: Storms, Ukraine, US military, Airline complaints, Eggs",Alexandra Meeks,https://www.cnn.com/2023/01/11/us/five-things-january-11-trnd/index.html
54,2023-01-04T23:07:37Z,"{'id': 'cnn', 'name': 'CNN'}",Byron Donalds: Who is the hard-right's new nominee for speaker?,Jack Forrest,https://www.cnn.com/2023/01/04/politics/byron-donalds-speaker-nomination/index.html
55,2023-01-05T16:00:32Z,"{'id': 'cnn', 'name': 'CNN'}",Biden to announce new migration programs as he prepares to visit the border on Sunday,"Kevin Liptak, Priscilla Alvarez",https://www.cnn.com/2023/01/05/politics/biden-border-programs/index.html
56,2023-01-13T16:47:45Z,"{'id': 'cnn', 'name': 'CNN'}",Protest over inclusion of transgender athletes in women's sports held outside NCAA Convention,Matt Foster,https://www.cnn.com/2023/01/13/sport/transgender-athlete-protest-ncaa-spt-intl/index.html
57,2023-01-24T20:15:12Z,"{'id': 'cnn', 'name': 'CNN'}",Treasury takes more extraordinary measures to avoid debt default,Tami Luhby,https://www.cnn.com/2023/01/24/politics/debt-ceiling-yellen-extraordinary-measure/index.html
58,2023-01-11T15:44:37Z,"{'id': 'cnn', 'name': 'CNN'}",FAA without permanent leader as Biden's nominee faces criticism,Kevin Liptak,https://www.cnn.com/2023/01/11/politics/phil-washington-faa-issues/index.html
59,2023-01-04T17:31:57Z,"{'id': 'cnn', 'name': 'CNN'}","FBI increases reward for information on pipe bombs found near RNC and DNC headquarters to $500,000","Hannah Rabinowitz, Devan Cole",https://www.cnn.com/2023/01/04/politics/fbi-pipe-bombs-suspect-reward-rnc-dnc/index.html
60,2023-01-22T17:06:38Z,"{'id': 'cnn', 'name': 'CNN'}",No. 2 Senate Democrat agrees Biden has lost 'high ground' in criticism over classified documents,Paul LeBlanc,https://www.cnn.com/2023/01/22/politics/dick-durbin-biden-classified-documents-cnntv/index.html
61,2023-01-19T18:51:40Z,"{'id': 'cnn', 'name': 'CNN'}",Biden admin unveils new program to allow private citizens to sponsor refugees,Jennifer Hansler,https://www.cnn.com/2023/01/19/politics/welcome-corps-program-launch/index.html
62,2023-01-25T18:49:45Z,"{'id': 'cnn', 'name': 'CNN'}",Obamacare sign-ups soar to record 16.3 million for 2023,Tami Luhby,https://www.cnn.com/2023/01/25/politics/aca-enrollment-2023/index.html
63,2023-01-31T00:59:39Z,"{'id': 'cnn', 'name': 'CNN'}",Southern Democrats urge Biden and DNC to host 2024 convention in Atlanta,Kate Sullivan,https://www.cnn.com/2023/01/30/politics/southern-democrats-dnc-atlanta-2024/index.html
64,2023-02-01T14:55:50Z,"{'id': 'cnn', 'name': 'CNN'}",FBI searching Biden's home in Rehoboth Beach | CNN Politics,"Kevin Liptak, MJ Lee, Jeremy Diamond, Paula Reid",https://www.cnn.com/2023/02/01/politics/fbi-searching-joe-biden-home-rehoboth/index.html
65,2023-01-06T15:14:42Z,"{'id': 'cnn', 'name': 'CNN'}",EPA proposes new rule to crack down on deadly air pollution | CNN,"Ella Nilsen, Angela Fritz",https://www.cnn.com/2023/01/06/health/epa-air-pollution-standards-climate/index.html
66,2023-01-25T12:04:30Z,"{'id': 'cnn', 'name': 'CNN'}","With newfound powers, statehouse Democrats race to expand voting rights",Fredreka Schouten,https://www.cnn.com/2023/01/25/politics/statehouse-democrats-push-voting-rights-bills/index.html
67,2023-01-16T18:30:45Z,"{'id': 'cnn', 'name': 'CNN'}",The week everything changed for the Biden White House,Maegan Vazquez,https://www.cnn.com/2023/01/16/politics/biden-white-house-classified-documents-week/index.html
68,2023-01-17T22:22:01Z,"{'id': 'cnn', 'name': 'CNN'}",What we know about ex-GOP candidate arrested in connection with shootings at homes of New Mexico Democrats,Ray Sanchez,https://www.cnn.com/2023/01/17/us/new-mexico-shootings-solomon-pena-what-we-know/index.html
69,2023-01-30T22:25:52Z,"{'id': 'cnn', 'name': 'CNN'}",Kevin McCarthy and House GOP weigh debt ceiling demands ahead of Biden meeting,"Manu Raju, Melanie Zanona, Lauren Fox",https://www.cnn.com/2023/01/30/politics/debt-limit-negotiations-republicans/index.html
70,2023-01-26T20:42:24Z,"{'id': 'cnn', 'name': 'CNN'}",Meta and Twitter decided to restore Trump's account. Will other platforms follow suit?,Clare Duffy,https://www.cnn.com/2023/01/26/tech/meta-trump-mainstream-social-media/index.html
71,2023-01-18T14:56:30Z,"{'id': 'cnn', 'name': 'CNN'}",Trump campaign has asked Meta to unblock the former president's Facebook account,Kristen Holmes,https://www.cnn.com/2023/01/18/tech/trump-facebook-return/index.html
72,2023-01-04T11:01:54Z,"{'id': 'cnn', 'name': 'CNN'}",Hakeem Jeffries to make history as the first Black lawmaker to lead a party in Congress,Shawna Mizelle,https://www.cnn.com/2023/01/04/politics/hakeem-jeffries-history-first-black-party-leader/index.html
73,2023-01-19T21:28:45Z,"{'id': 'cnn', 'name': 'CNN'}",Federal charges dismissed against NYPD officer accused of acting as a foreign agent for China,Lauren del Valle,https://www.cnn.com/2023/01/19/us/nypd-officer-china-foreign-agent-charges-dismissed/index.html
74,2023-01-15T13:48:11Z,"{'id': 'cnn', 'name': 'CNN'}","Start your week smart: Severe weather, Nepal, Ukraine, NFL playoffs, Robbie Knievel",Andrew Torgan,https://www.cnn.com/2023/01/15/us/five-things-january-15-trnd/index.html
75,2023-01-12T21:02:35Z,"{'id': 'cnn', 'name': 'CNN'}",Inside a White House in the dark on Biden's classified documents crisis,"MJ Lee, Kevin Liptak, Jeremy Diamond",https://www.cnn.com/2023/01/12/politics/white-house-classified-documents-crisis/index.html
76,2023-01-12T22:06:15Z,"{'id': 'cnn', 'name': 'CNN'}",Arkansas Gov. Sarah Huckabee Sanders bans use of term 'Latinx' in state documents,"Gustavo Valdes, Nicole Chavez",https://www.cnn.com/2023/01/12/politics/latinx-sarah-huckabee-sanders-order-arkansas-reaj/index.html
77,2023-01-23T19:00:24Z,"{'id': 'cnn', 'name': 'CNN'}",Former high-level FBI official charged in alleged schemes to help sanctioned Russian oligarch and conceal payments from ex-Albanian intelligence official,"Kara Scannell, Lauren del Valle",https://www.cnn.com/2023/01/23/politics/fbi-official-charles-mcgonigal/index.html
78,2023-01-23T15:04:21Z,"{'id': 'cnn', 'name': 'CNN'}",US and Israel launch largest military exercise ever despite concerns over Netanyahu's government,Oren Liebermann,https://www.cnn.com/2023/01/23/politics/israel-us-military-exercise/index.html
79,2023-01-03T10:00:20Z,"{'id': 'cnn', 'name': 'CNN'}",McCarthy faces make-or-break moment in vote to elect House speaker,"Clare Foran, Melanie Zanona, Kristin Wilson, Annie Grayer",https://www.cnn.com/2023/01/03/politics/house-speaker-vote-mccarthy/index.html
80,2023-01-12T20:36:53Z,"{'id': 'cnn', 'name': 'CNN'}",Get used to the con man in Congress,Zachary B. Wolf,https://www.cnn.com/2023/01/12/politics/george-santos-congress-lies-what-matters/index.html
81,2023-01-19T13:48:23Z,"{'id': 'cnn', 'name': 'CNN'}","US set to hit debt ceiling, prompting Treasury to take extraordinary measures",Tami Luhby,https://www.cnn.com/2023/01/19/politics/debt-ceiling-deadline-treasury/index.html
82,2023-01-09T20:36:44Z,"{'id': 'cnn', 'name': 'CNN'}",GOP leaders scramble to secure vote for House rules package,"Jeremy Herb, Manu Raju, Melanie Zanona, Kristin Wilson",https://www.cnn.com/2023/01/09/politics/house-rules-package-vote/index.html
83,2023-01-11T21:28:46Z,"{'id': 'cnn', 'name': 'CNN'}","5 reasons why the Republican claim about 87,000 new IRS agents is an exaggeration",Katie Lobosco,https://www.cnn.com/2023/01/11/politics/republican-irs-funding-87000-agents/index.html
84,2023-01-20T19:55:24Z,"{'id': 'cnn', 'name': 'CNN'}",First on CNN: New Mexico AG probing campaign finances of GOP candidate accused of orchestrating shootings,"John Miller, Paul P. Murphy, Eric Bradner",https://www.cnn.com/2023/01/20/politics/new-mexico-attorney-general-solomon-pena-campaign-finance/index.html
85,2023-01-26T18:49:05Z,"{'id': 'cnn', 'name': 'CNN'}",San Francisco moves to allow non-profits to operate supervised drug injection sites,Sydney Kashiwagi,https://www.cnn.com/2023/01/26/politics/san-francisco-drug-injection-sites/index.html
86,2023-01-30T22:29:30Z,"{'id': 'cnn', 'name': 'CNN'}",Biden's message to McCarthy ahead of critical White House meeting: Show me your plan,Phil Mattingly,https://www.cnn.com/2023/01/30/politics/white-house-debt-ceiling-kevin-mccarthy/index.html
87,2023-01-25T22:10:49Z,"{'id': 'cnn', 'name': 'CNN'}",Meta says it will restore Donald Trump's Facebook and Instagram accounts,Clare Duffy,https://www.cnn.com/2023/01/25/tech/meta-facebook-trump-decision/index.html
88,2023-01-11T21:00:20Z,"{'id': 'cnn', 'name': 'CNN'}",GOP strategist alleges powerful conservative Matt Schlapp sexually assaulted him,"Jamie Gangel, Gregory Krieg, Elizabeth Stuart",https://www.cnn.com/2023/01/11/politics/cpac-matt-schlapp-sexual-assault-allegations/index.html
89,2023-01-25T11:49:20Z,"{'id': 'cnn', 'name': 'CNN'}","5 things to know for Jan. 25: Classified docs, Tornadoes, Immigration, Covid, Ukraine",Alexandra Meeks,https://www.cnn.com/2023/01/25/us/five-things-january-25-trnd/index.html
90,2023-01-06T11:57:26Z,"{'id': 'cnn', 'name': 'CNN'}","5 things to know for Jan. 6: House, Capitol insurrection, NFL, Immigration, Ukraine",Alexandra Meeks,https://www.cnn.com/2023/01/06/us/five-things-january-6-trnd/index.html
91,2023-01-04T00:58:14Z,"{'id': 'cnn', 'name': 'CNN'}",This Capitol drama is turning into a horror show,Zachary B. Wolf,https://www.cnn.com/2023/01/03/politics/mccarthy-house-speaker-vote-what-matters/index.html
92,2023-01-24T17:40:16Z,"{'id': 'cnn', 'name': 'CNN'}",DOJ sues Google over its dominance in online advertising market | CNN Business,Brian Fung,https://www.cnn.com/2023/01/24/tech/doj-google-lawsuit/index.html
93,2023-01-10T14:51:56Z,"{'id': 'cnn', 'name': 'CNN'}",Musk's Twitter restores accounts of prominent election deniers two years after Jan. 6 attack,Donie O'Sullivan,https://www.cnn.com/2023/01/10/tech/twitter-restores-election-deniers/index.html
94,2023-01-26T21:51:56Z,"{'id': 'cnn', 'name': 'CNN'}","Jan. 6 Committee failed to hold social media companies to account for their role in the Capitol attack, staffers and witnesses say","Donie O'Sullivan, Audrey Ash, Zachary Cohen",https://www.cnn.com/2023/01/26/tech/jan-6-committee-social-media-companies/index.html
95,2023-01-17T20:01:37Z,"{'id': 'cnn', 'name': 'CNN'}",Michael Cohen meets with NY prosecutors looking into Trump Org. and Stormy Daniels payments,Kara Scannell,https://www.cnn.com/2023/01/17/politics/michael-cohen-trump-stormy-daniels-new-york/index.html
96,2023-01-18T13:00:10Z,"{'id': 'cnn', 'name': 'CNN'}",White House strategy to manage documents fallout takes shape,Phil Mattingly,https://www.cnn.com/2023/01/18/politics/biden-white-house-strategy-classified-documents/index.html
97,2023-01-31T10:00:14Z,"{'id': 'cnn', 'name': 'CNN'}",The Supreme Court's student loans case is about more than student loans,Ariane de Vogue,https://www.cnn.com/2023/01/31/politics/student-loan-supreme-court-standing/index.html
98,2023-02-01T11:00:12Z,"{'id': 'cnn', 'name': 'CNN'}",Joe Biden and Kevin McCarthy put their brand new relationship to the test with debt ceiling crisis looming,Phil Mattingly,https://www.cnn.com/2023/02/01/politics/joe-biden-kevin-mccarthy-relationship/index.html
99,2023-01-23T20:32:44Z,"{'id': 'cnn', 'name': 'CNN'}",Trump adds stop in New Hampshire ahead of Saturday campaign event in South Carolina,Kristen Holmes,https://www.cnn.com/2023/01/23/politics/donald-trump-new-hampshire-saturday/index.html
