,date,source,title,author,url
10,2023-01-05T11:27:04Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump's inability to lift Kevin McCarthy in speaker race leaves media asking 'what power does he really have?',Joseph Wulfsohn,https://www.foxnews.com/media/trumps-inability-lift-kevin-mccarthy-speaker-race-leaves-media-asking-what-power
11,2023-01-31T18:21:27Z,"{'id': 'fox-news', 'name': 'Fox News'}","DeSantis responds to Trump criticism, says 'verdict has been rendered by' Florida voters",Timothy Nerozzi,https://www.foxnews.com/politics/desantis-responds-trump-criticism-says-verdict-has-been-rendered-florida-voters
12,2023-01-26T08:01:23Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump’s bid for the White House is Mission Impossible. Or is it?,Howard Kurtz,https://www.foxnews.com/shows/media-buzz/trumps-bid-white-house-mission-impossible
13,2023-01-31T17:06:29Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump files $50 million lawsuit against journalist Bob Woodward for publishing interview recordings,Sophia Slacik,https://www.foxnews.com/politics/trump-files-50-million-lawsuit-against-journalist-bob-woodward-publishing-interview-recordings
14,2023-02-01T08:06:18Z,"{'id': 'fox-news', 'name': 'Fox News'}","Republicans privately gripe about Trump, but don’t dare take him on",Howard Kurtz,https://www.foxnews.com/shows/media-buzz/republicans-privately-gripe-about-trump-dont-dare-take-him-on
15,2023-01-06T05:38:06Z,"{'id': 'fox-news', 'name': 'Fox News'}",Matt Gaetz calls out Trump over support for McCarthy's speaker bid,Ashley Carnahan,https://www.foxnews.com/media/matt-gaetz-calls-trump-support-mccarthys-speaker-bid
16,2023-01-11T22:04:47Z,"{'id': 'fox-news', 'name': 'Fox News'}","Lynette Hardaway, conservative icon of 'Diamond and Silk' duo, dead at 51",Joseph Wulfsohn,https://www.foxnews.com/media/lynette-hardaway-diamond-diamond-silk-dead-51
17,2023-01-18T17:15:22Z,"{'id': 'fox-news', 'name': 'Fox News'}","Trump’s in, but where’s everybody else? Why the GOP presidential campaign is off to a slow start",Paul Steinhauser,https://www.foxnews.com/politics/trumps-in-wheres-everybody-else-why-gop-presidential-campaign-slow-start
18,2023-01-26T20:51:14Z,"{'id': 'fox-news', 'name': 'Fox News'}",DeSantis tops Trump in key presidential primary state poll ahead of potential GOP 2024 showdown,Paul Steinhauser,https://www.foxnews.com/politics/desantis-tops-trump-key-presidential-primary-state-poll-potential-gop-2024-showdown
19,2023-01-15T13:00:26Z,"{'id': 'fox-news', 'name': 'Fox News'}",Former FBI assistant director sees 'glaring disparity' in DOJ's 'kid gloves' treatment of Biden,Kyle Morris,https://www.foxnews.com/politics/former-fbi-assistant-director-sees-glaring-disparity-doj-kid-gloves-treatment-biden
20,2023-01-10T08:00:35Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden shamed 'irresponsible' Trump for having classified docs before WH admitted he had sensitive VP records,Joseph Wulfsohn,https://www.foxnews.com/media/biden-shamed-irresponsible-trump-classified-docs-before-wh-admitted-sensitive-vp-records
21,2023-01-19T00:59:24Z,"{'id': 'fox-news', 'name': 'Fox News'}",Mike Pompeo on Biden classified docs: We ought to have a single set of rules for everyone,Fox News Staff,https://www.foxnews.com/media/mike-pompeo-biden-classified-docs-we-ought-have-single-set-rules-everyone
22,2023-01-24T21:00:39Z,"{'id': 'fox-news', 'name': 'Fox News'}","Trump defends Pence after discovery of classified records, says 'two sets of justice' exist compared to Biden",Brooke Singman,https://www.foxnews.com/politics/trump-defends-pence-after-discovery-classified-records-says-two-sets-justice-exist-compared-biden
23,2023-01-19T04:00:58Z,"{'id': 'fox-news', 'name': 'Fox News'}","2024 Watch: Trump’s in – what about DeSantis, Pence, and other potential contenders, long shots, & wild cards",Paul Steinhauser,https://www.foxnews.com/politics/2024-watch-trumps-in-what-about-desantis-pence-other-potential-contenders-long-shots-wild-cards
24,2023-01-25T07:00:20Z,"{'id': 'fox-news', 'name': 'Fox News'}","National Archives silent as disparity between its handling of Biden, Trump documents fuels questions",Joseph Wulfsohn,https://www.foxnews.com/media/national-archives-silent-disparity-between-handling-biden-trump-documents-fuels-questions
25,2023-01-24T00:47:28Z,"{'id': 'fox-news', 'name': 'Fox News'}","DOJ treating investigations into Biden and Trump's handling of classified docs the same, Garland says","Jake Gibson, Paul Best",https://www.foxnews.com/politics/doj-treating-investigations-biden-trumps-handling-classified-documents-same-garland-says
26,2023-01-10T11:14:32Z,"{'id': 'fox-news', 'name': 'Fox News'}",Liberal media roasted for excusing Biden document scandal: ‘When will the FBI raid his home?’,Jeffrey Clark,https://www.foxnews.com/media/liberal-media-roasted-excusing-biden-document-scandal-when-will-fbi-raid-his-home
27,2023-02-01T10:00:26Z,"{'id': 'fox-news', 'name': 'Fox News'}","Bob Woodward condemns media's Russiagate coverage, reveals reporters ignored his warnings about Steele dossier",David Rutz,https://www.foxnews.com/media/bob-woodward-condemns-medias-russiagate-coverage-reveals-reporters-ignored-his-warnings-about-steele-dossier
28,2023-01-31T23:34:00Z,"{'id': 'fox-news', 'name': 'Fox News'}",Chris Christie: Trump’s Responsible For Everything That Joe Biden Has Done To This Country For The Last Two Years,Wyatt Dobrovich-Fago,https://radio.foxnews.com/2023/01/31/chris-christie-trumps-responsible-for-everything-that-joe-biden-has-done-to-this-country-for-the-last-two-years/
29,2023-01-27T07:00:52Z,"{'id': 'fox-news', 'name': 'Fox News'}","Garland has ‘multiple options’ for handling Pence classified records probe, former officials say",Brooke Singman,https://www.foxnews.com/politics/garland-multiple-options-handling-pence-classified-records-probe-former-officials
30,2023-01-19T10:30:13Z,"{'id': 'fox-news', 'name': 'Fox News'}","Kellyanne Conway claims Haley, Kushner were trying to boot Pence as vice president",Charles Creitz,https://www.foxnews.com/media/kellyanne-conway-claims-haley-kushner-trying-boot-pence-vice-president
31,2023-01-10T01:45:26Z,"{'id': 'fox-news', 'name': 'Fox News'}",McCarthy reacts to classified documents discovered from Biden's time as VP: Dems 'overplayed their hand',Brianna Herlihy,https://www.foxnews.com/politics/mccarthy-reacts-classified-documents-discovered-from-bidens-time-vp-dems-overplayed-hand
32,2023-01-31T02:00:30Z,"{'id': 'fox-news', 'name': 'Fox News'}","Trump says public education taken over by ‘pink-haired communists,’ plans to give power back to parents",Joshua Nelson,https://www.foxnews.com/media/trump-public-education-taken-pink-haired-communists-plans-give-power-back-parents
33,2023-01-19T08:15:57Z,"{'id': 'fox-news', 'name': 'Fox News'}",Will Republicans debate? Will Trump tweet? The media could be back in the game,Howard Kurtz,https://www.foxnews.com/shows/media-buzz/will-republicans-debate-will-trump-tweet-media-could-be-back-game
34,2023-01-10T07:00:35Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden avoids sections of Trump-built border wall during trip to El Paso,"Brandon Gillespie, Sophia Slacik",https://www.foxnews.com/politics/biden-avoids-sections-trump-built-border-wall-during-el-paso-texas
35,2023-01-11T01:30:27Z,"{'id': 'fox-news', 'name': 'Fox News'}","Unlike Trump, Biden didn’t take classified documents 'willfully,' MSNBC analyst argues",Lindsay Kornick,https://www.foxnews.com/media/unlike-trump-biden-didnt-take-classified-documents-willfully-msnbc-analyst-argues
36,2023-01-18T08:10:31Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden’s missteps raise new doubts, and Trump may face voters instead of prosecutors",Howard Kurtz,https://www.foxnews.com/shows/media-buzz/bidens-missteps-raise-new-doubts-trump-may-face-voters-instead-prosecutors
37,2023-01-23T02:08:55Z,"{'id': 'fox-news', 'name': 'Fox News'}","Hillary Clinton went far beyond either Biden, Trump in mishandling of classified docs: Former DOJ official",Christopher Lopez,https://www.foxnews.com/media/hillary-clinton-went-beyond-either-biden-trump-mishandling-classified-docs-john-yoo
38,2023-01-06T19:54:52Z,"{'id': 'fox-news', 'name': 'Fox News'}",Jan. 6 committee releases Social Security numbers of Trump officials and allies: report,Chris Pandolfo,https://www.foxnews.com/politics/jan-6-committee-releases-social-security-numbers-trump-officials-allies-report
39,2023-01-12T13:29:35Z,"{'id': 'fox-news', 'name': 'Fox News'}","Case for Biden documents special counsel much stronger than with Trump, says ex-State Dept official",Fox News Staff,https://www.foxnews.com/media/case-biden-documents-special-counsel-much-stronger-trump-ex-state-dept-official
40,2023-01-15T17:27:43Z,"{'id': 'fox-news', 'name': 'Fox News'}",Lawyer in Trump impeachment praises Biden for handling of classified docs: 'By the book',Ronn Blitzer,https://www.foxnews.com/politics/lawyer-trump-impeachment-praises-biden-handling-classified-docs-book
41,2023-01-16T12:21:01Z,"{'id': 'fox-news', 'name': 'Fox News'}","Joe Concha on Biden document scandal: 'No way' Trump can be indicted unless Biden is, too",Fox News Staff,https://www.foxnews.com/media/joe-concha-biden-document-scandal-way-trump-indicted-unless-biden
42,2023-01-18T04:04:11Z,"{'id': 'fox-news', 'name': 'Fox News'}",SEAN HANNITY: Bombshell report on classified docs shows Biden got different treatment than Trump,Fox News Staff,https://www.foxnews.com/media/sean-hannity-bombshell-report-on-classified-docs-shows-biden-got-different-treatment-than-trump
43,2023-01-25T21:22:15Z,"{'id': 'fox-news', 'name': 'Fox News'}","Democratic lawmakers point fingers at Trump amid Pence, Biden classified documents discoveries","Sophia Slacik, Kelly Phares",https://www.foxnews.com/politics/democratic-lawmakers-point-fingers-trump-pence-classified-documents-discoveries
44,2023-01-24T19:01:04Z,"{'id': 'fox-news', 'name': 'Fox News'}",FLASHBACK: Pence went after Trump over classified documents before finding stash in his own house,Anders Hagstrom,https://www.foxnews.com/politics/flashback-pence-trump-classified-documents-finding-stash-own-house
45,2023-01-15T12:00:47Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump attorney blasts 'gratuitous' photo of Mar-a-Lago documents amid unfolding Biden case,Charles Creitz,https://www.foxnews.com/media/trump-attorney-blasts-gratuitous-photo-mar-a-lago-documents-unfolding-biden-case
46,2023-01-13T16:25:34Z,"{'id': 'fox-news', 'name': 'Fox News'}",Gregg Jarrett: More 'criminal risk' to Biden than Trump from classified document probes,Elizabeth Heckman,https://www.foxnews.com/media/gregg-jarrett-criminal-risk-biden-trump-classified-document-probes
47,2023-01-27T18:11:39Z,"{'id': 'fox-news', 'name': 'Fox News'}",Schiff hit with ethics complaint one day into Senate campaign for using Trump impeachment video,Aaron Kliegman,https://www.foxnews.com/politics/schiff-hit-ethics-complaint-one-day-senate-campaign-trump-impeachment-video
48,2023-02-01T01:28:23Z,"{'id': 'fox-news', 'name': 'Fox News'}",Larry Hogan: Trump is not the GOP's 'strongest nominee' to win in 2024,Fox News Staff,https://www.foxnews.com/media/larry-hogan-trump-not-gops-strongest-nominee-win-2024
49,2023-01-15T06:54:11Z,"{'id': 'fox-news', 'name': 'Fox News'}",Dems still silent after latest batch of classified documents found at Biden's Delaware home,Lawrence Richard,https://www.foxnews.com/politics/dems-still-silent-latest-batch-classified-documents-found-bidens-delaware-home
50,2023-01-11T00:30:01Z,"{'id': 'fox-news', 'name': 'Fox News'}",How Biden's problem with newfound classified documents more a political than legal,Charles Creitz,https://www.foxnews.com/media/how-biden-problem-newfound-classified-documents-political-legal
51,2023-01-20T11:00:14Z,"{'id': 'fox-news', 'name': 'Fox News'}",Attacks and ambushes - the GOP battle for Indiana’s open Senate seat could turn into a ‘Republican civil war’,Fox News,https://www.foxnews.com/politics/attacks-ambushes-gop-battle-indianas-open-senate-seat-could-turn-into-republican-civil-war
52,2023-01-19T10:58:20Z,"{'id': 'fox-news', 'name': 'Fox News'}",Group backing Ron DeSantis to spend $3.3M to make him the Republican nominee over Donald Trump in 2024: report,Lawrence Richard,https://www.foxnews.com/politics/group-backing-ron-desantis-spend-republican-nominee-donald-trump-2024
53,2023-01-23T23:43:58Z,"{'id': 'fox-news', 'name': 'Fox News'}",Mike Pompeo Blasts Biden For Classified Document Scandal: ‘This Is Serious Stuff’,Wyatt Dobrovich-Fago,https://radio.foxnews.com/2023/01/23/mike-pompeo-blasts-biden-for-classified-document-scandal-this-is-serious-stuff/
54,2023-01-12T23:26:59Z,"{'id': 'fox-news', 'name': 'Fox News'}",Ari Fleischer Reacts To Biden Classified Document Scandal: ‘This Is Karma For Joe Biden’,Wyatt Dobrovich-Fago,https://radio.foxnews.com/2023/01/12/ari-fleischer-reacts-to-biden-classified-document-scandal-this-is-karma-for-joe-biden/
55,2023-01-24T04:35:54Z,"{'id': 'fox-news', 'name': 'Fox News'}",SEAN HANNITY: The disgraced former agent is the poster boy for political corruption,Fox News Staff,https://www.foxnews.com/media/sean-hannity-the-disgraced-former-agent-poster-boy-political-corruption-bias
56,2023-01-17T01:00:40Z,"{'id': 'fox-news', 'name': 'Fox News'}",Christie demands to know who hid Biden classified doc discovery '6 days before election:' 'Why did they wait?',Alexander Hall,https://www.foxnews.com/media/christie-demands-know-hid-biden-classified-doc-discovery-6-days-election-wait
57,2023-01-18T18:09:50Z,"{'id': 'fox-news', 'name': 'Fox News'}",Rep. Swalwell on Biden vs. Trump's classified documents: 'Treat them both the same',Hanna Panreck,https://www.foxnews.com/media/rep-swalwell-biden-vs-trumps-classified-documents-treat-them-both-same
58,2023-01-11T09:30:03Z,"{'id': 'fox-news', 'name': 'Fox News'}",McCarthy responds to Penn Biden document situation: 'Why weren't they raided',Charles Creitz,https://www.foxnews.com/media/mccarthy-responds-penn-biden-document-situation-werent-they-raided
59,2023-01-28T18:25:04Z,"{'id': 'fox-news', 'name': 'Fox News'}","Democratic darlings Schiff and Porter kick off an ugly, expensive fight for California's Senate seat",Sophia Slacik,https://www.foxnews.com/politics/democratic-darlings-schiff-porter-kick-off-ugly-expensive-fight-californias-senate-seat
60,2023-01-12T08:00:51Z,"{'id': 'fox-news', 'name': 'Fox News'}",Alternate reality: Republicans change the rules as Democrats cry foul,Howard Kurtz,https://www.foxnews.com/shows/media-buzz/alternate-reality-republicans-change-rules-democrats-cry-foul
61,2023-01-06T11:00:47Z,"{'id': 'fox-news', 'name': 'Fox News'}",Two years later: An overview of Jan. 6 and what took place after,"Kyle Morris, Jessica Chasmar",https://www.foxnews.com/politics/two-years-later-overview-jan-6-took-place-after
62,2023-01-19T22:30:27Z,"{'id': 'fox-news', 'name': 'Fox News'}",Pennsylvania Democrats push to commemorate 'Jan. 6 Day' in public schools with new bill,Patrick Hauf,https://www.foxnews.com/politics/pennsylvania-democrats-push-comemorate-jan-6-day-public-schools-new-bill
63,2023-01-12T10:00:36Z,"{'id': 'fox-news', 'name': 'Fox News'}","'Retire or get fired': Senate GOP campaign committee targets Manchin, red-state Democrats with ad campaign",Paul Steinhauser,https://www.foxnews.com/politics/retire-fired-senate-gop-campaign-committee-targets-manchin-red-state-democrats-ad-campaign
64,2023-01-28T13:00:05Z,"{'id': 'fox-news', 'name': 'Fox News'}",Adam Schiff campaign selling $12 pin of cartoon Schiff rolling up his sleeves,Peter Kasperowicz,https://www.foxnews.com/politics/adam-schiff-campaign-selling-12-pin-cartoon-schiff-rolling-up-sleeves
65,2023-01-09T10:50:19Z,"{'id': 'fox-news', 'name': 'Fox News'}","House GOP speaker fight ‘embarrassed’ the nation, ‘60 Minutes’ correspondent claims",Jeffrey Clark,https://www.foxnews.com/media/house-gop-speaker-fight-embarrassed-nation-60-minutes-correspondent-claims
66,2023-01-22T11:00:03Z,"{'id': 'fox-news', 'name': 'Fox News'}",2024 Watch: Top Haley adviser poached by Pence as shadow GOP presidential primary heats up,Paul Steinhauser,https://www.foxnews.com/politics/2024-watch-top-haley-adviser-poached-pence-shadow-gop-presidential-primary-heats-up
67,2023-01-05T12:24:10Z,"{'id': 'fox-news', 'name': 'Fox News'}","Elon Musk tweets support for Kevin McCarthy, as speaker vote heads into third day",Ronn Blitzer,https://www.foxnews.com/politics/elon-musk-tweets-support-kevin-mccarthy-speaker-vote-heads-third-day
68,2023-01-26T01:00:26Z,"{'id': 'fox-news', 'name': 'Fox News'}",Philadelphia Inquirer calls Ron DeSantis receiving local prestigious award 'a step backwards',Joe Silverstein,https://www.foxnews.com/media/philadelphia-inquirer-calls-ron-desantis-receiving-local-prestigious-award-step-backwards
69,2023-01-18T17:46:46Z,"{'id': 'fox-news', 'name': 'Fox News'}","Rep. Jim Banks: There Is One Set Of Rules For Conservatives Like Donald Trump & A Different Set For Those On The left Like Biden, Clinton, Obama",Peter Caterina,https://radio.foxnews.com/2023/01/18/rep-jim-banks-there-is-one-set-of-rules-for-conservatives-like-donald-trump-a-different-set-for-those-on-the-left-like-biden-clinton-obama/
70,2023-01-06T16:52:57Z,"{'id': 'fox-news', 'name': 'Fox News'}",'GET IT TOGETHER': The wildest moments from the House floor during days-long speaker battle,"Aubrie Spady, Sophia Slacik",https://www.foxnews.com/politics/get-it-together-wildest-moments-house-floor-days-long-speaker-battle
71,2023-01-13T18:20:37Z,"{'id': 'fox-news', 'name': 'Fox News'}",Who had access to Biden classified documents? Republican demands White House release Delaware visitor logs,Chris Pandolfo,https://www.foxnews.com/politics/who-had-access-biden-classified-documents-republican-demands-white-house-release-delaware-visitor-logs
72,2023-01-03T13:44:30Z,"{'id': 'fox-news', 'name': 'Fox News'}",Outgoing Rep. Peter Meijer issues parting warning to Republicans,Chris Pandolfo,https://www.foxnews.com/politics/outgoing-rep-peter-meijer-issues-parting-warning-republicans
73,2023-01-18T00:45:18Z,"{'id': 'fox-news', 'name': 'Fox News'}","Sen. Ron Johnson, NBC's Chuck Todd and their history of explosive 'Meet the Press' battles: 'I've had enough'",Joseph Wulfsohn,https://www.foxnews.com/media/sen-ron-johnson-nbcs-chuck-todd-their-history-explosive-battles
74,2023-01-21T05:02:58Z,"{'id': 'fox-news', 'name': 'Fox News'}","Bill Maher admits Biden was 'very shady' with documents, but says his scandal is 'different' than Trump's",Joseph Wulfsohn,https://www.foxnews.com/media/bill-maher-admits-biden-very-shady-documents-scandal-different-trumps
75,2023-01-03T09:00:21Z,"{'id': 'fox-news', 'name': 'Fox News'}",5 media stars who need a wake-up call in 2023,Dan Gainor,https://www.foxnews.com/opinion/5-media-stars-who-need-wake-up-call-2023
76,2023-01-28T11:00:23Z,"{'id': 'fox-news', 'name': 'Fox News'}",EXCLUSIVE: Former CIA spy and GOP Congressman Will Hurd addresses rumors of 2024 presidential run,Paul Steinhauser,https://www.foxnews.com/politics/exclusive-former-cia-spy-gop-congressman-will-hurd-addresses-rumored-2024-presidential-run
77,2023-02-01T10:13:29Z,"{'id': 'fox-news', 'name': 'Fox News'}","Republican states ask federal judge to end 'unlawful' DACA program supported by Biden, Obama, opposed by Trump",Lawrence Richard,https://www.foxnews.com/politics/republican-states-ask-federal-judge-end-unlawful-daca-program-supported-biden-obama-opposed-trump
78,2023-01-05T20:08:16Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden slammed for inaccurate border comments by ex-Trump official: 'Wasn't sure what he was talking about',Elizabeth Heckman,https://www.foxnews.com/media/biden-border-comments-slammed-inaccurate-ex-trump-official-sure-talking
79,2023-01-13T13:52:18Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump UN ambassador vows 'full court press' to combat China's fentanyl 'abuses' in this state if elected gov,Brandon Gillespie,https://www.foxnews.com/politics/trump-un-ambassador-kelly-craft-full-court-press-china-fentantyl-abuses-kentucky-elected-governor
80,2023-01-27T10:00:26Z,"{'id': 'fox-news', 'name': 'Fox News'}",Flashback: John Kennedy in 2017 grilled a Trump judicial nominee for lack of legal experience; Dems applauded,Brianna Herlihy,https://www.foxnews.com/politics/flashback-john-kennedy-2017-grilled-trump-judicial-nominee-lack-legal-experience-dems-applauded
81,2023-01-30T16:45:25Z,"{'id': 'fox-news', 'name': 'Fox News'}",Courting DeSantis: These groups are trying to convince Florida’s governor to run for president,Paul Steinhauser,https://www.foxnews.com/politics/courting-desantis-these-groups-trying-convince-floridas-governor-run-president
82,2023-01-05T20:01:57Z,"{'id': 'fox-news', 'name': 'Fox News'}",House speaker vote: GOP holdout says 'nothing' will get him to back McCarthy,Houston Keene,https://www.foxnews.com/politics/house-speaker-vote-gop-holdout-says-nothing-get-him-back-mccarthy
83,2023-01-12T16:56:13Z,"{'id': 'fox-news', 'name': 'Fox News'}",Classified documents found in Biden's garage bring new focus on WH refusal to release Delaware visitor logs,Jessica Chasmar,https://www.foxnews.com/politics/classified-documents-found-bidens-garage-bring-new-focus-wh-refusal-release-delaware-visitor-logs
84,2023-01-25T10:30:25Z,"{'id': 'fox-news', 'name': 'Fox News'}","Twitter users dunk on Rep. Adam Schiff after he is booted from Intelligence Committee: 'Lying, leaking clown'",Alexander Hall,https://www.foxnews.com/media/twitter-users-dunk-rep-adam-schiff-booted-intelligence-committee-lying-leaking-clown
85,2023-01-30T17:19:43Z,"{'id': 'fox-news', 'name': 'Fox News'}",Democrats to 'take a hard look' at Durham's probe into Russia investigation,Brianna Herlihy,https://www.foxnews.com/politics/democrats-take-hard-look-durhams-probe-into-russia-investigation
86,2023-01-12T21:57:13Z,"{'id': 'fox-news', 'name': 'Fox News'}",'Was there a cover-up?' Sen. John Kennedy demands answers about timeline of Biden's classified doc discovery,Yael Halon,https://www.foxnews.com/media/cover-up-sen-john-kennedy-answers-timeline-bidens-classified-doc-discovery
87,2023-01-09T20:48:41Z,"{'id': 'fox-news', 'name': 'Fox News'}",Elon Musk agrees Russiagate among 'most deranged and unhinged conspiracy theories' spread by mainstream media,Hanna Panreck,https://www.foxnews.com/media/elon-musk-agrees-russiagate-among-most-deranged-unhinged-conspiracy-theories-spread-mainstream-media
88,2023-01-10T12:00:13Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden classified documents story lights up social media: 'Watch how fast this disappears',Lindsay Kornick,https://www.foxnews.com/media/biden-classified-documents-story-lights-social-media-watch-fast-disappears
89,2023-01-10T11:00:37Z,"{'id': 'fox-news', 'name': 'Fox News'}","On Hakeem Jeffries, media elites look like election-denier deniers",Tim Graham,https://www.foxnews.com/opinion/hakeem-jeffries-media-elites-look-like-election-denier-deniers
90,2023-01-18T03:44:29Z,"{'id': 'fox-news', 'name': 'Fox News'}",American Conservative Union Chairman Matt Schlapp accused in lawsuit of groping 'John Doe' political aide,Greg Wehner,https://www.foxnews.com/politics/american-conservative-union-chairman-matt-schlapp-accused-lawsuit-groping-john-doe-political-aide
91,2023-01-11T18:00:37Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden slammed for 'unintelligible' response to classified documents: 'It's a game and they get away with it',Amy Nelson,https://www.foxnews.com/media/biden-slammed-unintelligible-response-classified-documents-game-get-away
92,2023-01-19T09:30:22Z,"{'id': 'fox-news', 'name': 'Fox News'}","Cruz riffs on Garland naming Biden special counsel: Like a 'hostage video,' 'Blinking out S.O.S.'",Charles Creitz,https://www.foxnews.com/media/cruz-garland-naming-biden-special-counsel-hostage-video-blinking-s-o-s
93,2023-01-17T23:07:17Z,"{'id': 'fox-news', 'name': 'Fox News'}",DOJ considered letting the FBI monitor search for classified documents in Biden’s home: Report,Patrick Hauf,https://www.foxnews.com/politics/doj-considered-fbi-monitor-search-classified-documents-bidens-home-report
94,2023-01-25T15:19:00Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden classified documents: 57% of Americans disapprove of White House handling, as stonewalling continues",Chris Pandolfo,https://www.foxnews.com/politics/biden-classified-documents-57-americans-disapprove-white-house-handling-stonewalling-continues
95,2023-01-12T02:34:37Z,"{'id': 'fox-news', 'name': 'Fox News'}",Brit Hume: Development of Biden documents in two locations is probably the best news Trump has had in a long time,,https://www.foxnews.com/video/6318532490112
96,2023-01-16T17:55:58Z,"{'id': 'fox-news', 'name': 'Fox News'}","Take two: Ohio’s Matt Dolan announces second straight Senate run, in bid to flip blue seat",Paul Steinhauser,https://www.foxnews.com/politics/ohios-matt-dolan-announces-second-straight-senate-run-bid-flip-blue-seat
97,2023-01-30T16:53:43Z,"{'id': 'fox-news', 'name': 'Fox News'}","Guam capsizing, 'planted docs,' and 'termite' Jewish settlers: Hank Johnson's wildest statements",Houston Keene,https://www.foxnews.com/politics/guam-capsizing-planted-docs-termite-jewish-settlers-hank-johnsons-wildest-statements
98,2023-01-17T13:00:10Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden's document disaster has got media loyalists on the run,Dan Gainor,https://www.foxnews.com/opinion/biden-document-disaster-got-media-loyalists-run
99,2023-01-16T00:30:29Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden classified documents 'not the best headline' right now, Democratic strategist admits",Lindsay Kornick,https://www.foxnews.com/media/biden-classified-documents-best-headline-democratic-strategist-admits
