,date,source,title,author,url
66,2023-01-15T17:10:27Z,"{'id': 'fox-news', 'name': 'Fox News'}",Comer suggests ‘influence peddling’ in Trump admin will be part of Biden investigation,Jessica Chasmar,https://www.foxnews.com/politics/comer-suggests-influence-peddling-trump-admin-part-biden-investigation
67,2023-01-13T21:09:02Z,"{'id': 'fox-news', 'name': 'Fox News'}",Stephen Curry 'excited' to visit President Biden after skipping White House trips during Trump's presidency,Ryan Morik,https://www.foxnews.com/sports/stephen-curry-excited-visit-president-biden-skipping-white-house-trips-trumps-presidency
68,2023-01-13T14:01:51Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden aides blame Trump for making them feel 'weird' about transition as documents were mishandled: report,Gabriel Hays,https://www.foxnews.com/media/biden-aides-blame-trump-making-them-feel-weird-about-transition-as-documents-mishandled-report
69,2023-01-14T19:30:40Z,"{'id': 'fox-news', 'name': 'Fox News'}","Justice Department 'playing politics' with Trump forced AG Garland's hand in Biden docs, Andy McCarthy says",Fox News Staff,https://www.foxnews.com/media/justice-department-playing-politics-trump-forced-ag-garlands-hand-biden-docs-andy-mccarthy-says
70,2023-01-15T10:08:24Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden's competence questioned as classified documents scandal continues: 'Incredibly careless',Lawrence Richard,https://www.foxnews.com/politics/bidens-competence-questioned-classified-documents-scandal-continues-incredibly-careless
71,2023-01-17T20:42:21Z,"{'id': 'fox-news', 'name': 'Fox News'}",Wisconsin judge dismisses case against embattled GOP elections official,Associated Press,https://www.foxnews.com/politics/wisconsin-judge-dismisses-case-against-embattled-gop-elections-official
72,2023-01-25T18:41:55Z,"{'id': 'fox-news', 'name': 'Fox News'}","Josh Hawley suggests more scrutiny for Obama, Bush over classified documents: 'Do we need to ask?'","Anders Hagstrom, Kelly Phares",https://www.foxnews.com/politics/josh-hawley-suggests-more-scrutiny-obama-bush-classified-documents-need-ask
73,2023-01-28T21:25:41Z,"{'id': 'fox-news', 'name': 'Fox News'}","Trump appears to take aim at potential 2024 GOP rivals, says he doesn't have much 'competition'",Paul Steinhauser,https://www.foxnews.com/politics/trump-appears-take-aim-potential-2024-gop-rivals-doesnt-have-much-competition
74,2023-01-30T02:36:06Z,"{'id': 'fox-news', 'name': 'Fox News'}",Adam Schiff and Eric Swalwell poisoned the minds of American people: Devin Nunes,Christopher Lopez,https://www.foxnews.com/media/adam-schiff-eric-swalwell-poisoned-minds-american-people-devin-nunes
75,2023-01-31T18:10:42Z,"{'id': 'fox-news', 'name': 'Fox News'}",Joy Behar hopes Trump doesn't die too soon because he'll be 'martyred',Hanna Panreck,https://www.foxnews.com/media/joy-behar-hopes-trump-doesnt-die-too-soon-because-hell-be-martyred
76,2023-02-01T13:50:54Z,"{'id': 'fox-news', 'name': 'Fox News'}",Republicans worry Kari Lake and Blake Masters will lose Arizona Senate race again in 2024,Sophia Slacik,https://www.foxnews.com/politics/republicans-worry-kari-lake-blake-masters-lose-arizona-senate-race-2024
77,2023-01-05T02:34:53Z,"{'id': 'fox-news', 'name': 'Fox News'}","Adam Kinzinger joins CNN days after leaving Congress, sparking viral mockery: 'Nobody saw this coming'",Joseph Wulfsohn,https://www.foxnews.com/media/adam-kinzinger-joins-cnn-days-after-leaving-congress-sparking-viral-mockery
78,2023-01-03T22:53:03Z,"{'id': 'fox-news', 'name': 'Fox News'}",'Losing' strategy: Abortion groups on left and right blast Trump for blaming midterm losses of pro-lifers,Aubrie Spady,https://www.foxnews.com/politics/losing-strategy-abortion-groups-left-right-blast-trump-blaming-pro-life-candidates-midterms
79,2023-01-17T18:44:42Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump insists he will 'handle' DeSantis should the Florida governor challenge him for 2024 GOP nomination,Chris Pandolfo,https://www.foxnews.com/politics/trump-insists-he-will-handle-desantis-should-florida-governor-challenge-him-2024-gop-nomination
80,2023-01-16T14:21:38Z,"{'id': 'fox-news', 'name': 'Fox News'}",Prominent Senate Dem says Biden classified docs scandal 'embarrassing' after past Trump condemnation,Ronn Blitzer,https://www.foxnews.com/politics/prominent-senate-dem-says-biden-classified-docs-scandal-embarrassing-past-trump-condemnation
81,2023-01-14T19:53:41Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden's 'irresponsible' handling of classified docs bigger 'leakage' risk than Trump's, experts say","Kyle Morris, Ashley Papa",https://www.foxnews.com/politics/bidens-irresponsible-handling-classified-docs-bigger-leakage-risk-trumps-experts-say
82,2023-01-12T16:08:10Z,"{'id': 'fox-news', 'name': 'Fox News'}",2024 Watch: Trump to hold first public campaign event later this month in South Carolina,Paul Steinhauser,https://www.foxnews.com/politics/2024-watch-trump-hold-first-public-campaign-event-later-month-south-carolina
83,2023-01-12T12:53:28Z,"{'id': 'fox-news', 'name': 'Fox News'}","Pence contrasts with Trump on abortion, says Republicans must 'stand without apology' for right to life",Chris Pandolfo,https://www.foxnews.com/politics/pence-contrasts-trump-abortion-says-republicans-must-stand-without-apology-right-life
84,2023-01-07T14:11:31Z,"{'id': 'fox-news', 'name': 'Fox News'}",McCarthy thanks Trump after House speaker vote: 'He was with me from the beginning',Chris Pandolfo,https://www.foxnews.com/politics/mccarthy-thanks-trump-house-speaker-vote-with-me-from-beginning
85,2023-01-13T07:00:45Z,"{'id': 'fox-news', 'name': 'Fox News'}","Democrats scramble to defend Biden's handling of classified materials, point fingers at Trump","Kyle Morris, Hillary Vaughn, Aubrie Spady, Ashley Papa",https://www.foxnews.com/politics/democrats-scramble-defend-bidens-handling-classified-materials-point-fingers-trump
86,2023-01-25T14:23:47Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump voluntarily dismisses second lawsuit against New York Attorney General Letitia James,Danielle Wallace,https://www.foxnews.com/politics/trump-voluntarily-dismisses-second-lawsuit-new-york-attorney-general-letitia-james
87,2023-01-26T02:49:00Z,"{'id': 'fox-news', 'name': 'Fox News'}","Schiff, Swalwell assert Trump, Russia influence in being booted from House Intel Committee",Lindsay Kornick,https://www.foxnews.com/media/schiff-swalwell-assert-trump-russia-influence-booted-house-intel-committee
88,2023-01-27T11:00:05Z,"{'id': 'fox-news', 'name': 'Fox News'}","DeSantis weighs in, Trump doesn’t, in GOP brawl between McDaniel and Dhillon to chair the RNC","Paul Steinhauser, Lee Ross",https://www.foxnews.com/politics/desantis-weighs-trump-doesnt-gop-brawl-between-mcdaniel-dhillon-chair-rnc
89,2023-01-26T17:29:36Z,"{'id': 'fox-news', 'name': 'Fox News'}","MSNBC panel melts down over Facebook ‘devil's bargain’ with Trump, warns it will end democracy",Nikolas Lanum,https://www.foxnews.com/media/msnbc-panel-melts-down-facebook-devil-bargain-reinstate-trump-end-democracy
90,2023-01-26T04:35:06Z,"{'id': 'fox-news', 'name': 'Fox News'}","Trump issues statement after Meta announces end of 2-year Facebook ban, allowing him to return to the platform",Lawrence Richard,https://www.foxnews.com/politics/trump-issues-statement-meta-announces-year-facebook-ban
91,2023-01-29T20:40:29Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump seen praying with South Carolina restaurant employee during campaign stop,"Emma Colton, Andrew Miller",https://www.foxnews.com/us/trump-seen-praying-with-south-carolina-restaurant-employee-during-campaign-stop
92,2023-01-30T17:02:15Z,"{'id': 'fox-news', 'name': 'Fox News'}","Obama's secretary of defense blames 'carelessness' for classified docs scandal afflicting Biden, Trump",Aubrie Spady,https://www.foxnews.com/politics/obamas-secretary-defense-blames-carelessness-classified-docs-scandal-afflicting-biden-trump
93,2023-01-03T23:00:00Z,"{'id': 'fox-news', 'name': 'Fox News'}","Pro-life groups rebut Trump's midterm blame: 'Nonsense,' 'Losing political strategy'",Kristine Parks,https://www.foxnews.com/media/pro-life-groups-rebut-trumps-midterm-blame-nonsense-losing-political-strategy
94,2023-01-05T08:08:21Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump’s plea for GOP to back McCarthy for speaker fails to change one vote,Howard Kurtz,https://www.foxnews.com/shows/media-buzz/trumps-plea-gop-back-mccarthy-speaker-fails-change-one-vote
95,2023-01-13T01:00:18Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden's words on Trump raid come back to haunt him, just like Hillary's comments on Benghazi, critics say",Charles Creitz,https://www.foxnews.com/media/bidens-words-trump-raid-come-back-haunt-him-hillarys-comments-benghazi
96,2023-01-21T00:42:36Z,"{'id': 'fox-news', 'name': 'Fox News'}",Charlamagne Tha God rips media hypocrisy amid coverage of Biden document scandal after Trump Mar-a-Lago raid,Joseph Wulfsohn,https://www.foxnews.com/media/charlamagne-tha-god-rips-media-hypocrisy-amid-coverage-biden-document-scandal-trump-raid
97,2023-01-03T13:40:37Z,"{'id': 'fox-news', 'name': 'Fox News'}","DeSantis presidency would be just as 'terrifying' as Trump's, Vanity Fair article laments",Nikolas Lanum,https://www.foxnews.com/media/desantis-presidency-terrifying-trumps-vanity-fair-article-laments
98,2023-01-10T13:44:35Z,"{'id': 'fox-news', 'name': 'Fox News'}",Trump questions when FBI will raid Biden homes to look for more classified documents,Timothy Nerozzi,https://www.foxnews.com/politics/trump-questions-fbi-raid-biden-homes-look-more-classified-documents
99,2023-01-09T22:40:54Z,"{'id': 'fox-news', 'name': 'Fox News'}","Left-wing groups attack Biden’s 'dangerous,' 'cruel' immigration policy",Patrick Hauf,https://www.foxnews.com/politics/left-wing-groups-attack-bidens-dangerous-cruel-immigration-policy
