,date,source,title,author,url
27,2023-01-20T02:55:08Z,"{'id': 'fox-news', 'name': 'Fox News'}",Boebert shares how the fight between her and Marjorie Taylor Greene went down: 'Don't be ugly',Lindsay Kornick,https://www.foxnews.com/media/boebert-shares-fight-marjorie-taylor-greene-went-down-ugly
28,2023-01-10T11:29:34Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden ignores question on classified docs, missing Ana Walshe's mother breaks silence and more top headlines",Fox News,https://www.foxnews.com/us/joe-biden-ignores-questions-classified-documents
29,2023-01-10T20:22:27Z,"{'id': 'fox-news', 'name': 'Fox News'}",Democrats downplay Biden's classified documents: 'No comparison' to Mar-a-Lago,"Brianna Herlihy, Hillary Vaughn",https://www.foxnews.com/politics/democrats-downplay-bidens-classified-documents-no-comparison-mar-a-lago
30,2023-01-09T11:20:40Z,"{'id': 'fox-news', 'name': 'Fox News'}","GOP holdout reveals what it took for McCarthy to earn his vote, Prince Harry tells all and more top headlines",Fox News,https://www.foxnews.com/us/byron-donalds-deal-mccarthy-speaker-house-vote
31,2023-01-08T20:55:16Z,"{'id': 'fox-news', 'name': 'Fox News'}",Texas Gov. Abbott greets Biden with scathing letter as president visits border: 'emboldened the cartels',Bradford Betz,https://www.foxnews.com/politics/texas-gov-abbott-greets-biden-letter-president-visits-border-emboldened-cartels
32,2023-01-17T11:39:40Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden lawyers 'likely witnesses' in 'criminal' probe, Harry, Meghan risk burned bridges and more top headlines",Fox News,https://www.foxnews.com/us/joe-biden-classified-documents-lawyers
33,2023-01-07T03:27:10Z,"{'id': 'fox-news', 'name': 'Fox News'}","Gaetz, Boebert say GOP's House Speaker divide was 'never about Kevin McCarthy,' but the American people",Charles Creitz,https://www.foxnews.com/media/gaetz-boebert-gop-house-speaker-divide-never-about-kevin-mccarthy
34,2023-01-12T14:59:07Z,"{'id': 'fox-news', 'name': 'Fox News'}",Rep. Roy introduces bill to block illegal immigrants as House GOP fires up border push,"Adam Shaw, Peter Kasperowicz",https://www.foxnews.com/politics/rep-roy-introduces-bill-block-illegal-immigrants-house-gop-fires-border-push
35,2023-01-17T00:00:39Z,"{'id': 'fox-news', 'name': 'Fox News'}",Justice in the Senate? West Virginia governor 'very interested' in challenging Joe Manchin,Charles Creitz,https://www.foxnews.com/media/justice-senate-west-virginia-governor-very-interested-challenging-joe-manchin
36,2023-01-06T11:30:22Z,"{'id': 'fox-news', 'name': 'Fox News'}",Top McCarthy supporter says GOP holdouts 'beginning to extort the American people',Charles Creitz,https://www.foxnews.com/media/top-mccarthy-supporter-gop-holdouts-beginning-extort-american-people
37,2023-01-22T13:00:32Z,"{'id': 'fox-news', 'name': 'Fox News'}","LIV Golf CEO Greg Norman addresses major TV deal, future of franchise",Joshua Comins,https://www.foxnews.com/media/liv-golf-ceo-greg-norman-addresses-major-tv-deal-future-franchise
38,2023-01-25T14:10:30Z,"{'id': 'fox-news', 'name': 'Fox News'}","Senate Republicans weigh in on Pence document revelations, suggest dealing with ‘over-classification’ of docs","Houston Keene, Kyle Morris",https://www.foxnews.com/politics/senate-republicans-pence-document-revelations-suggest-dealing-over-classification-docs
39,2023-01-26T16:11:07Z,"{'id': 'fox-news', 'name': 'Fox News'}",Cornyn says White House blocking congressional oversight of Biden classified documents is ‘unacceptable',Brianna Herlihy,https://www.foxnews.com/politics/cornyn-says-white-house-doj-attempts-block-congressional-oversight-biden-classified-documents-compl
40,2023-01-26T21:16:41Z,"{'id': 'fox-news', 'name': 'Fox News'}",Schiff uses TikTok app that Biden banned to complain about getting kicked off House Intelligence Committee,Jessica Chasmar,https://www.foxnews.com/politics/schiff-uses-tiktok-app-biden-banned-complain-getting-kicked-off-house-intelligence-committee
41,2023-01-27T14:43:54Z,"{'id': 'fox-news', 'name': 'Fox News'}",McCarthy sets up votes to dismantle Biden’s COVID emergency: 'The pandemic is over',Peter Kasperowicz,https://www.foxnews.com/politics/mccarthy-sets-up-votes-dismantle-bidens-covid-emergency-pandemic-over
42,2023-02-01T01:30:15Z,"{'id': 'fox-news', 'name': 'Fox News'}",Pope Francis calls out companies and countries exploiting Congo for minerals: 'Stop choking Africa',Joe Silverstein,https://www.foxnews.com/media/pope-francis-calls-out-companies-countries-exploiting-congo-minerals-stop-choking-africa
43,2023-01-31T21:18:49Z,"{'id': 'fox-news', 'name': 'Fox News'}",Portland faces lawsuit from disabled residents over taxpayer-funded homeless tent crisis,Dan Springer,https://www.foxnews.com/politics/portland-faces-lawsuit-disabled-residents-taxpayer-funded-homeless-tent-crisis
44,2023-02-01T03:23:52Z,"{'id': 'fox-news', 'name': 'Fox News'}",Mayorkas facing articles of impeachment from GOP lawmaker,Charles Creitz,https://www.foxnews.com/media/mayorkas-articles-impeachment-against-mayorkas
45,2023-01-04T08:17:31Z,"{'id': 'fox-news', 'name': 'Fox News'}","Washington teacher who brought MAGA hat to school trainings protected under First Amendment, court rules",Elizabeth Pritchett,https://www.foxnews.com/us/washington-teacher-brought-maga-hat-school-trainings-protected-under-first-amendment-court-rules
46,2023-01-05T06:00:02Z,"{'id': 'fox-news', 'name': 'Fox News'}","Democrats supporting a moderate Republican as speaker would be 'mature,' 'patriotic': WaPo columnist",Lindsay Kornick,https://www.foxnews.com/media/democrats-supporting-moderate-republican-speaker-mature-patriotic-wapo-columnist
47,2023-01-03T22:00:37Z,"{'id': 'fox-news', 'name': 'Fox News'}",Twitter blows up over McCarthy speaker woes: ‘Utter chaos and a complete embarrassment’,Jeffrey Clark,https://www.foxnews.com/media/twitter-blows-up-mccarthy-speaker-troubles-utter-chaos-complete-embarassment
48,2023-01-04T21:34:35Z,"{'id': 'fox-news', 'name': 'Fox News'}",House adjourns without electing a speaker after McCarthy loses sixth ballot,"Patrick Hauf, Chad Pergram, Tyler Olson",https://www.foxnews.com/politics/house-adjourns-without-electing-speaker-after-mccarthy-loses-sixth-ballot
49,2023-01-05T18:30:41Z,"{'id': 'fox-news', 'name': 'Fox News'}",Actress Julia Louis-Dreyfus mocks McCarthy speakership debacle with comparison to 'Veep' series,Taylor Penley,https://www.foxnews.com/media/actress-julia-louis-dreyfus-mocks-mccarthy-speakership-debacle-comparison-veep-series
50,2023-01-22T16:00:11Z,"{'id': 'fox-news', 'name': 'Fox News'}",Nancy Pelosi says NY Democrats whiffed on crime: 'The governor didn’t realize soon enough',Hanna Panreck,https://www.foxnews.com/media/nancy-pelosi-ny-democrats-whiffed-crime-governor-didnt-realize-soon-enough
51,2023-01-15T22:00:05Z,"{'id': 'fox-news', 'name': 'Fox News'}","Classified doc scandal 'takes some paint off' Biden presidency, reporter tells CNN: 'Supposed to be grown ups'",Hanna Panreck,https://www.foxnews.com/media/classified-doc-scandal-takes-paint-biden-presidency-reporter-tells-cnn-supposed-grown-ups
52,2023-01-18T22:37:23Z,"{'id': 'fox-news', 'name': 'Fox News'}",Vulnerable Dem governor skewered by challengers for rejecting records request on COVID closures,Brandon Gillespie,https://www.foxnews.com/politics/vulnerable-dem-governor-skewered-challengers-rejecting-records-request-covid-closures
53,2023-01-18T14:26:03Z,"{'id': 'fox-news', 'name': 'Fox News'}","More McCarthy holdouts added to House Oversight, Judiciary committees","Kelly Laco, Brianna Herlihy",https://www.foxnews.com/politics/more-mccarthy-holdouts-added-house-oversight-judiciary-committees
54,2023-01-07T17:52:31Z,"{'id': 'fox-news', 'name': 'Fox News'}",Texas ranchers blast Biden’s obligatory border visit: ‘A little too late’,Kayla Bailey,https://www.foxnews.com/politics/texas-ranchers-blast-bidens-obligatory-border-visit-little-late
55,2023-01-08T00:56:39Z,"{'id': 'fox-news', 'name': 'Fox News'}",Rep. Ilhan Omar calls McCarthy speakership agreement a 'deal with far right insurrectionists',Andrew Miller,https://www.foxnews.com/politics/rep-ilhan-omar-calls-mccarthy-speakership-agreement-deal-far-right-insurrectionists
56,2023-01-08T02:43:00Z,"{'id': 'fox-news', 'name': 'Fox News'}","Museum of Modern Art stabbing suspect extradited to New York, indicted for attempted murder",Jeff Zymeri,https://www.foxnews.com/us/museum-modern-art-stabbing-suspect-extradited-new-york-indicted-attempted-murder
57,2023-01-04T01:30:17Z,"{'id': 'fox-news', 'name': 'Fox News'}",2024 speculation grows after DeSantis speech: 'Sure sounds a lot like the launch of a Presidential campaign',Joe Silverstein,https://www.foxnews.com/media/2024-speculation-grows-desantis-speech-sure-sounds-like-launch-presidential-campaign
58,2023-01-04T19:19:06Z,"{'id': 'fox-news', 'name': 'Fox News'}",McCarthy on track to lose 5th vote for House speaker,"Jessica Chasmar, Kelly Laco",https://www.foxnews.com/politics/mccarthy-lose-5th-vote-house-speaker
59,2023-01-15T14:45:05Z,"{'id': 'fox-news', 'name': 'Fox News'}",Rep. Omar 'glad' special counsel appointed over Biden classified docs: 'Should be taken serious',Hanna Panreck,https://www.foxnews.com/media/rep-omar-glad-special-counsel-appointed-biden-classified-docs-should-taken-serious
60,2023-01-16T21:16:44Z,"{'id': 'fox-news', 'name': 'Fox News'}",Jim Jordan fires back at White House in Biden document fight: Republicans want 'fair' treatment,Brianna Herlihy,https://www.foxnews.com/politics/jim-jordan-fires-back-white-house-biden-document-fight-republicans-want-fair-treatment
61,2023-01-17T02:30:30Z,"{'id': 'fox-news', 'name': 'Fox News'}",New Mexico police arrest failed GOP state House candidate in shootings targeting Dem politicians' homes,Bradford Betz,https://www.foxnews.com/us/new-mexico-police-arrest-failed-gop-state-house-candidate-shootings-targeting-dem-politicians-homes
62,2023-01-06T15:25:37Z,"{'id': 'fox-news', 'name': 'Fox News'}",Matt Gaetz says he will resign from Congress if Democrats help elect 'moderate Republican',Julia Musto,https://www.foxnews.com/politics/matt-gaetz-says-he-will-resign-congress-if-democrats-help-elect-moderate-republican
63,2023-01-11T07:00:55Z,"{'id': 'fox-news', 'name': 'Fox News'}",The union loophole that could save police from 'America’s most dangerous law',Teny Sahakian,https://www.foxnews.com/politics/union-loophole-save-police-americas-dangerous-law
64,2023-01-11T10:59:31Z,"{'id': 'fox-news', 'name': 'Fox News'}",Twitter slams AOC after she says that gas stoves are linked to brain damage: 'Dems are literally insane',Jeffrey Clark,https://www.foxnews.com/media/twitter-slams-aoc-she-says-gas-stoves-linked-brain-damage-dems-literally-insane
65,2023-01-13T05:30:01Z,"{'id': 'fox-news', 'name': 'Fox News'}",Squad member Ayanna Pressley opposes committee on China for fear of racism: 'Embolden anti-Asian rhetoric',Gabriel Hays,https://www.foxnews.com/media/squad-member-ayanna-pressley-opposes-committee-china-fear-racism-embolden-anti-asian-rhetoric
66,2023-01-24T09:00:44Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden torched over classified docs rebuttals: 'What's next, 'Corn Pop did it'?'",Charles Creitz,https://www.foxnews.com/media/biden-torched-classified-docs-rebuttals-what-next-corn-pop-did-it
67,2023-01-25T11:20:02Z,"{'id': 'fox-news', 'name': 'Fox News'}","Dems slam McCarthy's 'political vengeance,' how the PELOSI Act could change Congress and more top headlines",Fox News,https://www.foxnews.com/us/schiff-swalwell-omar-mccarthy-house-committees
68,2023-01-24T00:45:23Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden dragged for touting gas price drop as Americans struggle to make ends meet: 'What planet are you on?',Yael Halon,https://www.foxnews.com/media/biden-dragged-touting-gas-price-drop-americans-struggle-make-ends-meet-what-planet-on
69,2023-01-26T11:00:34Z,"{'id': 'fox-news', 'name': 'Fox News'}",Could President Biden's classified documents scandal evolve into a counter-espionage case?,Fox News Staff,https://www.foxnews.com/media/could-president-bidens-classified-documents-scandal-evolve-counter-espionage-case
70,2023-01-31T00:00:32Z,"{'id': 'fox-news', 'name': 'Fox News'}",McCarthy spars with CBS host on election denial hypocrisy: 'Why don't you also hold Democrats' accountable,Lindsay Kornick,https://www.foxnews.com/media/mccarthy-spars-cbs-host-election-denial-hypocrisy-why-dont-hold-democrats-accountable
71,2023-01-06T10:55:49Z,"{'id': 'fox-news', 'name': 'Fox News'}",Democrat Mary Peltola doubts results of GOP's House speaker battle: 'I’m never getting sworn in am I?',Lawrence Richard,https://www.foxnews.com/politics/democrat-mary-peltola-doubts-results-gops-house-speaker-battle
72,2023-01-10T21:22:02Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden's new border plan includes fighting 'xenophobia,' adding EV chargers, prioritizes climate change",Bradford Betz,https://www.foxnews.com/politics/bidens-new-border-plan-includes-fighting-xenophobia-adding-ev-chargers-climate-change
73,2023-01-11T03:01:08Z,"{'id': 'fox-news', 'name': 'Fox News'}",US suicide prevention hotline 988 sees increase in calls: reports,Greg Wehner,https://www.foxnews.com/politics/us-suicide-prevention-hotline-sees-increase-calls-reports
74,2023-01-10T22:39:43Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden builds taxpayer-funded wall around Delaware beach house despite opposing border barriers,Brandon Gillespie,https://www.foxnews.com/politics/biden-builds-taxpayer-funded-wall-delaware-beach-house-despite-opposing-border-barriers
75,2023-01-11T11:27:11Z,"{'id': 'fox-news', 'name': 'Fox News'}","Biden classified docs scandal widens, Dem senators who may consider retirement and more top headlines",Fox News Staff,https://www.foxnews.com/us/joe-biden-white-house-officials-think-tank-classified-documents
76,2023-01-06T12:28:51Z,"{'id': 'fox-news', 'name': 'Fox News'}",Elon Musk reacts to woke Harry Potter-themed story: 'Twitter has at least 10 million Wokeys',Jeffrey Clark,https://www.foxnews.com/media/elon-musk-reacts-woke-harry-potter-themed-story-twitter-has-at-least-10-million-wokeys
77,2023-01-06T22:00:41Z,"{'id': 'fox-news', 'name': 'Fox News'}",Twitter erupts over claim the word ‘obese’ is a slur ‘used to dehumanize us and harass us’,Gabriel Hays,https://www.foxnews.com/media/twitter-erupts-over-claim-word-obese-slur-used-dehumanize-harass
78,2023-01-06T21:44:31Z,"{'id': 'fox-news', 'name': 'Fox News'}",Gaetz gets cozy with Democrats on the House floor as he tries to prevent McCarthy speakership,"Sophia Slacik, Aubrie Spady",https://www.foxnews.com/politics/gaetz-gets-cozy-democrats-house-floor-tries-prevent-mccarthy-speakership
79,2023-01-11T22:05:36Z,"{'id': 'fox-news', 'name': 'Fox News'}",George Santos feuds with CNN commentator Kinzinger after he tells him to resign: ‘Go on CNN and cry about it’,Gabriel Hays,https://www.foxnews.com/media/santos-feuds-cnn-commentator-kinzinger-after-he-tells-him-resign-go-on-cnn-cry-about-it
80,2023-01-11T15:53:18Z,"{'id': 'fox-news', 'name': 'Fox News'}",Freedom Caucus bill takes billions from UN to finish the US border wall,Peter Kasperowicz,https://www.foxnews.com/politics/freedom-caucus-bill-takes-billions-from-un-finish-us-border-wall
81,2023-01-17T03:30:03Z,"{'id': 'fox-news', 'name': 'Fox News'}",Carville claims media 'making fools of themselves' with 'both sides' coverage of Biden classified docs,Lindsay Kornick,https://www.foxnews.com/media/carville-claims-media-making-fools-sides-coverage-biden-classified-docs
82,2023-01-25T21:00:08Z,"{'id': 'fox-news', 'name': 'Fox News'}",WH suggests reporters have access to Biden because they can ‘shout’ questions at him,Brianna Herlihy,https://www.foxnews.com/politics/wh-suggests-reporters-access-biden-they-can-shout-questions-him
83,2023-01-19T14:49:47Z,"{'id': 'fox-news', 'name': 'Fox News'}",House Speaker Kevin McCarthy officially ends proxy voting,Chris Pandolfo,https://www.foxnews.com/politics/house-speaker-kevin-mccarthy-officially-ends-proxy-voting
84,2023-01-20T12:30:59Z,"{'id': 'fox-news', 'name': 'Fox News'}",'We need help out here': Arizona farmer sounds the alarm on migrant surge contaminating crops,Ashley Carnahan,https://www.foxnews.com/media/arizona-farmer-sounds-alarm-migrant-surge-contaminating-crops-we-need-help-out-here
85,2023-01-20T00:36:37Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden says ‘no regrets’ over classified document discovery handling: ‘Nothing there’,Bradford Betz,https://www.foxnews.com/politics/biden-says-no-regrets-classified-doc-handling-nothing-there
86,2023-01-21T08:42:26Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden's tweet about his optimism for America prompts immediate backlash: 'Jesus take the wheel',Lawrence Richard,https://www.foxnews.com/politics/bidens-tweet-optimism-america-prompts-immediate-backlash-jesus-wheel
87,2023-01-23T16:13:45Z,"{'id': 'fox-news', 'name': 'Fox News'}","Who is Biden's incoming chief of staff, Jeff Zients?",Brandon Gillespie,https://www.foxnews.com/politics/who-biden-incoming-chief-staff-jeff-zients
88,2023-01-23T11:40:00Z,"{'id': 'fox-news', 'name': 'Fox News'}","Official warns US border city on the brink, protesters converge at Kavanaugh's home and more top headlines",Fox News,https://www.foxnews.com/us/border-city-on-brink-of-collapse-biden-immigration-policies
89,2023-01-29T16:31:44Z,"{'id': 'fox-news', 'name': 'Fox News'}",Omar blasts GOP's 'Islamophobia' amid committee removal bid: ‘They’re not OK’ with Muslims ‘having a voice’,Jessica Chasmar,https://www.foxnews.com/politics/omar-blasts-gops-islamophobia-committee-removal-bid-theyre-not-ok-muslims-having-voice
90,2023-01-24T13:30:07Z,"{'id': 'fox-news', 'name': 'Fox News'}",Antifa doesn't like America and they want to destroy it: Former Antifa member,Kira Mautone,https://www.foxnews.com/media/antifa-doesnt-like-america-want-destroy-former-antifa-member
91,2023-01-27T05:27:43Z,"{'id': 'fox-news', 'name': 'Fox News'}","Ilhan Omar says McCarthy leaving her off Africa subcommittee is 'racist, xenophobic'",Lawrence Richard,https://www.foxnews.com/politics/ilhan-omar-mccarthy-leaving-off-africa-subcommittee-racist-xenophobic
92,2023-01-30T11:36:34Z,"{'id': 'fox-news', 'name': 'Fox News'}","Major US city forces CRT-inspired training on employees, Chiefs' do-over sparks outrage and more top headlines",Fox News,https://www.foxnews.com/us/nyc-employees-forced-into-critical-race-theory-training
93,2023-01-30T23:58:43Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden tells Congress he'll end COVID-19 emergencies on May 11,Paul Best,https://www.foxnews.com/politics/biden-tells-congress-hell-end-covid-19-emergencies-may-11
94,2023-02-01T11:38:24Z,"{'id': 'fox-news', 'name': 'Fox News'}","Manchin, Republicans challenge Biden's 'woke' investment rule, Haley's 2024 decision and more top headlines",Fox News,https://www.foxnews.com/us/joe-manchin-gop-senators-biden-climate-401k
95,2023-01-10T15:01:47Z,"{'id': 'fox-news', 'name': 'Fox News'}","Brazil arrests rise to 1,500 after pro-Bolsonaro attack on capital",Anders Hagstrom,https://www.foxnews.com/world/brazil-arrests-rise-1500-pro-bolsonaro-attack-capital
96,2023-01-31T16:01:39Z,"{'id': 'fox-news', 'name': 'Fox News'}",Sudanese authorities release man convicted of killing a US diplomat in 2008,Fox News,https://www.foxnews.com/world/sudanese-authorities-release-man-convicted-killing-us-diplomat-2008
97,2023-01-03T23:44:58Z,"{'id': 'fox-news', 'name': 'Fox News'}",Twitter Files: Rep. Adam Schiff's office requested tech giant to suspend accounts,Joseph Wulfsohn,https://www.foxnews.com/media/twitter-files-rep-adam-schiffs-office-requested-tech-giant-suspend-accounts
98,2023-01-25T03:26:34Z,"{'id': 'fox-news', 'name': 'Fox News'}",TUCKER CARLSON: Hunter Biden email may point to core of classified documents scandal,Tucker Carlson,https://www.foxnews.com/opinion/tucker-carlson-hunter-biden-email-point-core-classified-documents-scandal
99,2023-01-22T18:33:13Z,"{'id': 'fox-news', 'name': 'Fox News'}","Maria Bartiromo speaks exclusively with Rep. Comer, Devin Nunes and more on Biden's classified docs scandal",Fox News Staff,https://www.foxnews.com/media/maria-bartiromo-speaks-exclusively-with-rep-james-comer-devin-nunes-on-bidens-classified-docs-scandal
