title,date,index,neg_s,neu_s,pos_s,compound_s,neg,neu,pos,compound
Netanyahu informs Israeli president he has formed government,2022-12-21,132.0,0.0,0.34600000000000003,0.038615384615384614,0.14379999999999998,0.011,0.866,0.123,0.99
"Opinion: What 2022's elections taught me about humanity, politics and 'magic sauce'",2022-12-20,133.0,0.0018124999999999999,0.0535,0.007208333333333333,0.017152083333333335,0.057,0.845,0.098,0.994
Will Erdogan finally deliver on his vow to invade northern Syria?,2022-11-25,134.0,0.006178082191780821,0.030082191780821915,0.00484931506849315,-0.007598630136986301,0.086,0.814,0.1,0.9601
Israeli President invites Netanyahu to form government,2022-11-13,135.0,0.0134,0.3344,0.05212,0.122584,0.059,0.81,0.131,0.9887
"Netanyahu to be invited to form government, paving way for return of Israel's longest-serving leader",2022-11-11,136.0,0.018956521739130434,0.17410869565217393,0.024304347826086953,-0.014467391304347826,0.052,0.846,0.101,0.989
Gulf Arab states can't give up oil. But they can slash their emissions,2022-11-11,137.0,0.0,0.10404918032786886,0.010704918032786885,0.037931147540983604,0.09,0.801,0.109,0.9812
11 Palestinians killed during Israeli raid targeting militants in West Bank,2023-02-22,138.0,0.04645762711864407,0.27628813559322035,0.01622033898305085,-0.10752203389830509,0.152,0.818,0.031,-0.9995
Your flight from Israel might be about to get quicker. Here's why,2023-02-23,139.0,0.012,0.2913823529411765,0.02014705882352941,0.026829411764705883,0.031,0.908,0.061,0.972
Israel launches airstrikes on Gaza after rocket attacks as violence escalates,2023-02-23,140.0,0.05744,0.36048,0.022160000000000003,-0.15012,0.124,0.811,0.065,-0.9937
Opinion: Netanyahu's 'reforms' are threatening the very foundations of Israel's democracy,2023-02-21,141.0,0.03270454545454546,0.3425909090909091,0.03381818181818181,0.002747727272727278,0.123,0.763,0.114,-0.7843
Space pods and flying dragons: How Saudi Arabia wants to transform its capital,2023-02-20,142.0,0.004873239436619718,0.0368169014084507,0.0005774647887323944,-0.019019718309859157,0.118,0.823,0.059,-0.9991
