title,date,index,neg_s,neu_s,pos_s,compound_s,neg,neu,pos,compound
Rift grows within Democratic Party over Israeli-Palestinian conflict as violence intensifies,2021-05-18,154.0,0.0051090909090909095,0.04574545454545455,0.003690909090909091,-0.0025418181818181824,0.12,0.776,0.103,-0.9911
"5 things to know for May 18: Coronavirus, policing, abortion, Gaza, Havana Syndrome",2021-05-18,155.0,0.00434,0.03566,0.0,-0.007224,0.084,0.855,0.061,-0.9801
"Biden administration notified Congress of $735 million weapons sale to Israel earlier this month, before violence began",2021-05-17,156.0,0.00811111111111111,0.04744444444444444,0.0,-0.02386388888888889,0.117,0.827,0.055,-0.9973
"Biden 'expressed his support for a ceasefire' in call with Israeli Prime Minister, White House says",2021-05-17,157.0,0.002614035087719298,0.12526315789473683,0.012473684210526316,0.03108947368421052,0.118,0.783,0.1,-0.9879
Netanyahu vows to continue strikes on Gaza as Israel pounds Hamas targets,2021-05-17,158.0,0.0008085106382978724,0.053361702127659574,0.009659574468085106,0.023674468085106384,0.1,0.848,0.052,-0.9945
More than 25 Democratic senators call for immediate ceasefire in Middle East,2021-05-17,159.0,0.0,0.05555555555555555,0.0,0.0,0.086,0.862,0.052,-0.9749
Israel-Palestinian conflict marks its deadliest day as scenes of horror unfold in Gaza,2021-05-16,160.0,0.023526315789473687,0.17933333333333334,0.025210526315789475,0.005043859649122808,0.141,0.778,0.081,-0.9988
"Palestinians deserve the same security, equality and right to a homeland as the Israelis",2021-05-17,161.0,0.0012307692307692308,0.022435897435897436,0.0019743589743589744,0.008158974358974358,0.067,0.823,0.11,0.9941
The latest violence between Israel and Palestinians will end when both sides can declare victory. But it will be no more than a truce,2021-05-16,162.0,0.010446808510638297,0.12319148936170213,0.015297872340425534,0.02457872340425532,0.122,0.792,0.086,-0.9948
Tensions between Israel and Palestinians are sky-high. Here's what you need to know,2021-05-12,163.0,0.002821917808219178,0.010876712328767123,0.0,-0.010382191780821918,0.095,0.826,0.079,-0.9819
Biden faces an angry rift in his own party over Israeli-Palestinian conflict,2021-05-16,164.0,0.01326530612244898,0.15512244897959185,0.015306122448979591,0.004014285714285714,0.13,0.773,0.096,-0.9964
"Israeli strikes hit home in Gaza refugee camp, media offices as conflict intensifies",2021-05-15,165.0,0.0031666666666666666,0.0486969696969697,0.008742424242424244,0.014127272727272726,0.119,0.822,0.059,-0.999
Multiple crises at home and abroad provide a reality check for Biden's White House,2021-05-15,166.0,0.0,0.04060869565217391,0.0028695652173913043,0.009230434782608696,0.093,0.827,0.08,-0.9875
"At least 10 Palestinians killed by Israeli soldiers in violent confrontations in West Bank, as Gaza rocket fire enters fifth day",2021-05-14,167.0,0.00256,0.01744,0.0,-0.012972,0.135,0.825,0.04,-0.999
Whatever happened to Jared Kushner's peace plan?,2021-05-14,168.0,0.017268292682926827,0.17953658536585365,0.02270731707317073,0.032346341463414634,0.083,0.82,0.097,0.9041
Israel launches more strikes on Gaza as fears of a ground invasion grow,2021-05-14,169.0,0.0036136363636363636,0.019113636363636364,0.0,-0.01474090909090909,0.153,0.809,0.038,-0.9994
The week in 12 headlines,2021-05-14,170.0,0.051,0.25466666666666665,0.02766666666666667,-0.30073333333333335,0.149,0.764,0.087,-0.921
White House not bending to pressure from progressives to condemn Israel,2021-05-14,171.0,0.016853658536585363,0.11873170731707318,0.01075609756097561,-0.030648780487804877,0.147,0.772,0.081,-0.9982
Heavy artillery fire on Gaza escalates violence as clashes between Arabs and Jews rock Israeli cities,2021-05-13,172.0,0.007728571428571429,0.0631,0.0006000000000000001,-0.02625857142857143,0.149,0.816,0.035,-0.9997
The explosion of Israeli-Palestinian violence poses a test for Biden,2021-05-13,173.0,0.016448275862068963,0.10941379310344827,0.01206896551724138,-0.02912413793103448,0.116,0.748,0.136,0.3639
Netanyahu warns against 'lynchings' as clashes between Arabs and Jews rock Israeli cities,2021-05-13,174.0,0.008780487804878048,0.0877560975609756,0.001024390243902439,-0.02901219512195122,0.126,0.861,0.013,-0.9982
Biden speaks with Netanyahu as Israeli and Palestinian violence pulls US focus back to Middle East,2021-05-12,175.0,0.00346969696969697,0.07154545454545454,0.0007424242424242425,-0.013915151515151516,0.098,0.776,0.126,0.9896
"67 killed in Gaza, 7 killed in Israel as UN warns conflict could turn into 'full-scale war'",2021-05-12,176.0,0.0010892857142857143,0.034625,0.0,-0.0031767857142857145,0.184,0.739,0.077,-0.9993
Battle between Israel and Hamas is an unwelcome surprise for Biden,2021-05-12,177.0,0.009571428571428573,0.019,0.0,-0.026837142857142858,0.149,0.766,0.085,-0.9976
"Israel holds all the cards in Jerusalem, yet the city has never been more divided",2021-05-11,178.0,0.0,0.042813953488372095,0.003697674418604651,0.006413953488372093,0.083,0.827,0.09,-0.5187
At least 35 killed in Gaza as Israel ramps up airstrikes in response to rocket attacks,2021-05-11,179.0,0.0,0.015129032258064515,0.001,0.003262903225806452,0.154,0.784,0.063,-0.9994
Israel launches airstrikes after rockets fired from Gaza in day of escalation,2021-05-10,180.0,0.01571111111111111,0.048666666666666664,0.0022666666666666664,-0.05152,0.121,0.817,0.062,-0.9977
Yair Lapid gets mandate to try to form next Israeli government,2021-05-05,181.0,0.010666666666666666,0.5622666666666667,0.09373333333333335,0.22989333333333334,0.013,0.86,0.127,0.9775
"5 things to know for May 5: Covid-19, Facebook, Mueller probe, Afghanistan, Israel",2021-05-05,182.0,0.006214285714285715,0.061952380952380946,0.0032619047619047623,-0.003702380952380953,0.058,0.862,0.08,0.9645
Netanyahu misses deadline to build a new government. Here's what comes next,2021-05-04,183.0,0.02903703703703704,0.5976296296296296,0.07703703703703704,0.18403703703703705,0.049,0.8,0.151,0.9971
Deadline looms for Netanyahu to build new government in Israel,2021-05-04,184.0,0.035699999999999996,0.6475000000000001,0.1169,0.32661,0.034,0.794,0.172,0.9932
"As families bury their dead, recriminations begin over deadly crush at a religious festival in Israel",2021-05-02,185.0,0.02456818181818182,0.1363181818181818,0.020931818181818183,-0.020872727272727275,0.142,0.764,0.094,-0.9958
The facts around leaked audio about John Kerry,2021-05-01,186.0,0.0,0.04,0.0,0.0,0.036,0.922,0.042,0.5785
Crush at religious festival in Israel's Mount Meron kills 45 people,2021-04-30,187.0,0.011699999999999999,0.10542,0.0029000000000000002,-0.038121999999999996,0.12,0.797,0.083,-0.9901
Israel religious festival crush kills 45,2021-04-30,188.0,0.014830882352941176,0.08072058823529411,0.014691176470588237,-0.00688308823529412,0.156,0.746,0.098,-0.9997
Dozens of Palestinians injured in police clashes as Jewish extremists chanting 'Death to Arabs' march in Jerusalem,2021-04-23,189.0,0.0,0.058823529411764705,0.0,0.0,0.087,0.827,0.086,-0.8176
Biden hosts global climate change summit on Earth Day,2021-04-21,190.0,2.4096385542168674e-05,0.002864457831325301,0.00012349397590361448,0.0024626506024096385,0.042,0.839,0.118,1.0
America's enemies line up to put Biden to the test,2021-04-14,191.0,0.00568421052631579,0.011859649122807018,0.0,-0.015131578947368421,0.144,0.776,0.079,-0.9987
Mysterious blackout in Iran threatens to undermine nuclear talks,2021-04-12,192.0,0.003963636363636364,0.045636363636363635,0.004963636363636364,-0.0013836363636363627,0.112,0.824,0.065,-0.9961
Israeli army chief appears to hint at possible role in Iran nuclear site incident,2021-04-11,193.0,0.0075,0.18840625,0.02284375,0.046771875000000004,0.098,0.812,0.09,-0.9446
"5 things to know for April 6: Covid-19, infrastructure, LGBT rights, Israel, Russia",2021-04-06,194.0,0.0020816326530612244,0.0653265306122449,0.01422448979591837,0.03812857142857143,0.096,0.791,0.112,0.9486
"Israel's election aftermath: The good, the bad and the ugly",2021-04-05,195.0,0.03541463414634146,0.304390243902439,0.05048780487804879,0.032631707317073176,0.113,0.75,0.138,0.8367
"In a jarring day for Israel, Netanyahu's corruption trial resumes as coalition talks heat up",2021-04-05,196.0,0.04055555555555555,0.7063888888888888,0.08641666666666668,0.15704444444444443,0.053,0.833,0.114,0.9933
Israel election exit polls point to stalemate for Netanyahu,2021-03-23,197.0,0.015,0.34945833333333337,0.05225,0.16169583333333334,0.066,0.771,0.163,0.9977
"5 things to know for March 23: Boulder, Covid-19, Israel, White House, China",2021-03-23,198.0,0.003733333333333333,0.05086666666666667,0.012044444444444444,0.03512666666666667,0.08,0.804,0.116,0.9918
The most promising AstraZeneca trial yet,2021-03-22,199.0,0.0,0.03739024390243902,0.011390243902439024,0.026331707317073173,0.078,0.845,0.077,-0.4492
Netanyahu credits himself with bringing Israel 'back to life.' Now he hopes his Covid-19 campaign will save his political future,2021-03-22,200.0,0.029390625,0.49349999999999994,0.055265625,0.08849218750000001,0.081,0.812,0.107,0.9932
Emiratis accuse Netanyahu of exploiting normalization deal for election gain,2021-03-18,201.0,0.015703703703703702,0.43988888888888894,0.025888888888888892,0.017588888888888893,0.027,0.906,0.066,0.9509
Israel vaccination 'green pass' may offer a glimpse of a post-Covid future,2021-03-11,202.0,0.0013478260869565217,0.042130434782608694,0.0,-0.0033282608695652176,0.053,0.824,0.124,0.9983
Vice President Kamala Harris waits for her own portfolio as she settles into new role,2021-03-10,203.0,0.0,0.013888888888888888,0.0,0.0,0.022,0.858,0.12,0.9996
"$1.9 trillion Covid-19 rescue bill in sight, as variant 'increasing exponentially' in US",2021-03-08,204.0,0.0011016949152542373,0.015847457627118644,0.0,-0.010972881355932202,0.069,0.847,0.083,0.9695
The latest on the coronavirus pandemic and vaccines,2021-03-03,205.0,0.00012075471698113207,0.006739622641509434,0.0006867924528301887,0.00326188679245283,0.041,0.874,0.085,0.9999
Saudi Arabia is experiencing the downside of betting on the Trump family,2021-02-26,206.0,0.003933333333333333,0.06273333333333334,0.0,-0.019733333333333332,0.065,0.868,0.067,-0.3182
Oil spill leads Israel to close beaches as it faces one of its 'most severe ecological disasters',2021-02-22,207.0,0.007947368421052632,0.1849473684210526,0.017631578947368422,0.031247368421052638,0.065,0.855,0.08,0.8437
"Netanyahu, long a supporter of LGBTQ rights, courts homophobes and racists in bid to cling to power",2021-02-22,208.0,0.03889795918367346,0.3707142857142857,0.03936734693877551,-0.012885714285714287,0.124,0.749,0.128,-0.7179
What's behind Biden's snub of Saudi Crown Prince Mohammed Bin Salman,2021-02-17,209.0,0.0021111111111111113,0.02011111111111111,0.0,-0.0070711111111111105,0.078,0.839,0.083,0.2949
Biden speaks with Netanyahu after delay raised questions,2021-02-17,210.0,0.0389047619047619,0.6260952380952381,0.049285714285714294,0.12671904761904762,0.027,0.895,0.078,0.967
White House to communicate with Saudi King instead of crown prince as US reassesses relationship,2021-02-17,211.0,0.0,0.047619047619047616,0.0,0.0,0.06,0.867,0.073,-0.458
Biden is hitting the reset button with Israel,2021-02-15,212.0,0.035631578947368424,0.31581578947368416,0.043289473684210523,0.052257894736842114,0.087,0.771,0.142,0.9961
Netanyahu's wait for a call from Biden raises questions about US priorities,2021-02-12,213.0,0.01967741935483871,0.344,0.02338709677419355,0.03407258064516129,0.048,0.845,0.107,0.9976
Diplomats condemn Netanyahu's settlement drive after Israeli troops destroy Bedouin camp three times in a month,2021-02-10,214.0,0.0028666666666666662,0.07623333333333333,0.004233333333333334,0.013788333333333331,0.056,0.879,0.066,0.9209
Calls grow for Trump's removal after Capitol riot,2021-01-07,215.0,0.0003660377358490566,0.0008918238993710692,0.0,-0.0010216352201257862,0.117,0.803,0.08,-1.0
"5 things to know for February 8: Coronavirus, impeachment, stimulus, Israel, India",2021-02-08,216.0,0.01423076923076923,0.08934615384615387,0.011807692307692307,0.005644230769230769,0.089,0.796,0.114,0.9846
Israeli Prime Minister Benjamin Netanyahu pleads not guilty to corruption charges,2021-02-08,217.0,0.05861111111111111,0.7546666666666667,0.07561111111111113,0.07360555555555555,0.053,0.869,0.078,0.8149
Israel's risky rhetoric on Iran,2021-02-02,218.0,0.04247222222222222,0.26894444444444443,0.04958333333333333,0.03242777777777777,0.106,0.759,0.135,0.9839
February 1 coronavirus news,2021-01-31,219.0,0.0019624724061810153,0.06507505518763797,0.008013245033112583,0.024468432671081675,0.06,0.859,0.082,0.9998
Biden and Netanyahu's decades-long friendship faces new test after Israel's Prime Minister went all in for Trump,2021-02-01,220.0,0.03876190476190476,0.5667301587301588,0.07699999999999999,0.12584285714285717,0.058,0.821,0.121,0.9987
"China's President Xi Jinping pushes global cooperation, saying 'arrogant isolation will always fail'",2021-01-25,221.0,0.0,0.04,0.0,0.0,0.056,0.876,0.068,0.8476
Facebook suspends Israeli Prime Minister Benjamin Netanyahu-linked chatbot for breaking its privacy rules,2021-01-25,222.0,0.04811111111111111,0.7904444444444444,0.050444444444444445,0.0561111111111111,0.054,0.861,0.085,0.6626
Glad-handing Biden begins foreign diplomacy with the telephone,2021-01-22,223.0,0.0,0.030303030303030304,0.0,0.0,0.045,0.891,0.064,0.972
"World leaders welcome Biden with praise, pleas, and parting shots at Trump",2021-01-20,224.0,0.0019390243902439024,0.028390243902439022,0.00625609756097561,0.009879268292682927,0.053,0.765,0.182,0.9998
January 19 coronavirus news,2021-01-18,225.0,0.0,0.008146639511201629,0.0,0.0,0.056,0.871,0.073,0.9998
"Sheldon Adelson, Republican kingmaker and casino magnate, has died at 87",2021-01-12,226.0,0.01222,0.0261,0.00168,-0.012082000000000002,0.054,0.827,0.12,0.998
"Israel isn't a democracy, it's an 'apartheid regime,' rights group says",2021-01-12,227.0,0.0,0.03186666666666667,0.0014666666666666667,0.012726666666666666,0.051,0.863,0.087,0.9876
January 10 coronavirus news,2021-01-09,228.0,0.0,0.03357037037037037,0.0034666666666666665,0.013463703703703705,0.061,0.874,0.065,0.3414
January 9 coronavirus news,2021-01-08,229.0,0.0006344537815126052,0.07638655462184875,0.002810924369747899,0.008665966386554622,0.057,0.884,0.059,-0.9171
The latest on the coronavirus pandemic and vaccines,2021-01-08,230.0,0.0009565943238731217,0.06614858096828048,0.004681135225375627,0.012033222036727883,0.05,0.873,0.077,0.9999
January 7 coronavirus news,2021-01-07,231.0,0.0,0.01763949843260188,0.0011692789968652038,0.004518495297805643,0.046,0.88,0.074,0.9996
World leaders condemn 'horrifying' riot at US Capitol building,2021-01-06,232.0,0.007246153846153847,0.03235384615384615,0.006553846153846154,-0.00412,0.142,0.752,0.106,-0.997
January 6 coronavirus news,2021-01-05,233.0,0.000599483204134367,0.03572868217054263,0.0024315245478036176,0.00489767441860465,0.067,0.858,0.075,0.978
What to make of Iran's half-measures,2021-01-04,234.0,0.0,0.022702702702702703,0.004324324324324324,0.016551351351351353,0.145,0.767,0.088,-0.9969
